# N_p: 100| N_d: 2| N_mc: 32768
8.12948635005942e+01
8.12948635005942e+01
8.15663916420388e+01
8.16268281513249e+01
8.16547872767763e+01
8.16547872767763e+01
8.15903292142094e+01
8.15903292142094e+01
8.15903292142094e+01
8.13871852877100e+01
8.15728409258277e+01
8.18360964675876e+01
8.18360964675876e+01
8.18493744225651e+01
8.19888406483326e+01
8.23177775309636e+01
8.20446400712377e+01
8.20385714548032e+01
8.21725392273555e+01
8.23220587672308e+01
8.24567063052553e+01
8.25716359428165e+01
8.25888874881923e+01
8.25888874881923e+01
8.29518863235032e+01
8.25266766131035e+01
8.23399570070672e+01
8.21970921255845e+01
8.20301557169403e+01
8.20301557169403e+01
8.25775021546597e+01
8.25775021546597e+01
8.24449946961506e+01
8.24449946961506e+01
8.23766852194592e+01
8.23766852194592e+01
8.23766852194592e+01
8.23766852194592e+01
8.23766852194592e+01
8.20586382727684e+01
8.23860275203412e+01
8.23860275203412e+01
8.29731582942023e+01
8.30654786505764e+01
8.31473698503715e+01
8.31741502919162e+01
8.31227522606452e+01
8.34441919022443e+01
8.33857370862840e+01
8.32640215176316e+01
8.34249136414053e+01
8.44807234647612e+01
8.44807234647612e+01
8.45024182274239e+01
8.50434877718398e+01
8.50553513664499e+01
8.48672952774802e+01
8.48672952774802e+01
8.45104145877291e+01
8.45104145877291e+01
8.47590457611766e+01
8.45336502757877e+01
8.44554525658387e+01
8.44968548311056e+01
8.46823844250948e+01
8.48154875633960e+01
8.48154875633960e+01
8.50662484622208e+01
8.48358888715975e+01
8.48115249488684e+01
8.46942525212819e+01
8.48240651042009e+01
8.48240651042009e+01
8.49923898722303e+01
8.55690800815645e+01
8.53570539400579e+01
8.50912268350601e+01
8.52782664857716e+01
8.53422589436320e+01
8.54260025330764e+01
8.54260025330764e+01
8.55173638708417e+01
8.51981609863140e+01
8.51133676780899e+01
8.52802797543913e+01
8.52802797543913e+01
8.52880114774091e+01
8.56510678013603e+01
8.56510678013603e+01
8.56510678013603e+01
8.52689474037693e+01
8.52102276998136e+01
8.49176051621729e+01
8.51724882447793e+01
